"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CMD_harvest","branch_number","CMD_1mon","CMD_12mon","CMD_3mon","CMD_6mon","CMD_9mon","CMD_10mon","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","harvest_index","root_number_commercial","stake_plant","planted_number_plot","height","harvest_number","root_skin_color1_3","root_plant_number","root_number","root_rot_number","germinated_number_plot","starch_content","starch_yield_ha"
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep3_KM419_0709",3,709,7,9,"test"," (Operator: lizbethpino, Time: )","KM419","test",3,2,2.95,NA,3.1,3.05,NA,3,240,18.75,NA,NA,NA,NA,NA,25,380,NA,NA,NA,NA,NA,NA,25.7,4.81875
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep3_KM505_0212",3,212,2,12,"test"," (Operator: lizbethpino, Time: )","KM505","test",3,0,3.61,NA,3,3,NA,3,400,28.125,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,26,7.3125
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep3_KU50_1109",3,1109,11,9,"test"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",4,1,1.8,NA,3,3.55,NA,4,260,42.08333333,NA,NA,NA,NA,NA,25,420,NA,NA,NA,NA,NA,NA,27,11.3624999991
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep3_N30_0312",3,312,3,12,"test"," (Operator: lizbethpino, Time: )","N30","test",2,1,1.2,NA,2,2.2,NA,2,230,28.75,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,21.5,6.18125
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai","GBAZEKOUTE,OBAMA,TME 419","202088MDAYT_dona_rep3_TMEB419_0409",3,409,4,9,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1,2,1.39,NA,1.44,1.61,NA,1,280,25,NA,NA,NA,NA,NA,25,440,NA,NA,NA,NA,NA,NA,27.5,6.875
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep3_VN19-442_0910",3,910,9,10,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",1,0,1.1,NA,1.2,1.3,NA,1,410,36.45833333,NA,NA,NA,NA,NA,25,410,NA,NA,NA,NA,NA,NA,27.5,10.02604166575
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_KM419_1",1,1,1,1,"check",NA,"KM419","test",1.51,2,1.17,NA,NA,NA,1.51,NA,105,10.16,20,13,0.39,100,NA,36,140,16,NA,NA,NA,NA,35,19.8,2.01168
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_VN19-442_2",1,2,2,1,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",1,0,1.15,NA,NA,NA,1,NA,217,11.71875,8.5,15,0.638297872,36,NA,36,217,13,NA,NA,NA,NA,33,12.3,1.44140625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_CR27-20_3",1,3,3,1,"test","All root rots (Operator: lizbethpino, Time: )","CR27-20","test",1,2.67,1,NA,NA,NA,1,NA,92,NA,NA,NA,NA,NA,NA,36,213,NA,NA,NA,NA,NA,32,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021105MDAYT_dakl_rep1_IITA-TMS-IBA980581_4",1,4,4,1,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,2,1,NA,NA,NA,1,NA,105,11.171875,22,14.3,0.393939394,95,NA,36,237,16,NA,NA,NA,NA,34,13,1.45234375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_KM94_5",1,5,1,2,"check"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",1.2,2.67,1.03,NA,NA,NA,1.2,NA,102,17.96875,15,23,0.605263158,79,NA,36,193,13,NA,NA,NA,NA,34,20,3.59375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_KM140_6",1,6,2,2,"check"," (Operator: lizbethpino, Time: )","KM140","test",1.69,3,1,NA,NA,NA,1.69,NA,68,7.65625,9.5,9.8,0.507772021,70,NA,36,128,15,NA,NA,NA,NA,36,18.5,1.41640625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","92/0057,920057,I920057,TMS 92/0057,TMS920057,TMS-I920057","2021105MDAYT_dakl_rep1_IITA-TMS-IBA920057_7",1,7,3,2,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA920057","test",1,1.67,1,NA,NA,NA,1,NA,173,10.9375,21,14,0.4,51,NA,36,240,15,NA,NA,NA,NA,31,17.7,1.9359375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_CR24-3_8",1,8,4,2,"test"," (Operator: lizbethpino, Time: )","CR24-3","test",1,3,1,NA,NA,NA,1,NA,75,11.328125,27,14.5,0.34939759,75,NA,36,183,16,NA,NA,NA,NA,35,15.7,1.778515625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_AR9-48_9",1,9,1,3,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,2.33,1,NA,NA,NA,1,NA,120,16.40625,25,21,0.456521739,121,NA,36,222,14,NA,NA,NA,NA,29,17.6,2.8875
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_CR25-4_10",1,10,2,3,"test","Root rots, Starch measured from border plant (Operator: lizbethpino, Time: )","CR25-4","test",1,3,1,NA,NA,NA,1,NA,94,NA,NA,NA,NA,NA,NA,36,180,NA,NA,NA,NA,NA,33,22.4,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_AR35-1_11",1,11,3,3,"test","Root rots, Starch measured from border plant (Operator: lizbethpino, Time: )","AR35-1","test",1,3,1,NA,NA,NA,1,NA,86,NA,NA,NA,NA,NA,NA,36,215,NA,NA,NA,NA,NA,31,12,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_KM505-54_12",1,12,4,3,"test"," (Operator: lizbethpino, Time: )","KM505-54","test",1.73,0,1,NA,NA,NA,1.73,NA,175,3.90625,19,5,0.208333333,50,NA,36,175,9,NA,NA,NA,NA,36,18,0.703125
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","GBAZEKOUTE,OBAMA,TME 419","2021105MDAYT_dakl_rep1_TMEB419_13",1,13,1,4,"test","All root rots (Operator: lizbethpino, Time: )","TMEB419","test",1,2,1,NA,NA,NA,1,NA,96,NA,NA,NA,NA,NA,NA,36,157,NA,NA,NA,NA,NA,30,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_CR24-16_14",1,14,2,4,"test","All root rots and stems had been cut by someone before the harvest day (Operator: lizbethpino, Time: )","CR24-16","test",1,1,1,NA,NA,NA,1,NA,140,NA,NA,NA,NA,NA,NA,36,157,NA,NA,NA,NA,NA,36,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_CR13-8_15",1,15,3,4,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,2.67,1,NA,NA,NA,1,NA,117,3.90625,22,5,0.185185185,33,NA,36,182,11,NA,NA,NA,NA,35,18.8,0.734375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep1_AR18-1_16",1,16,4,4,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,3,1,NA,NA,NA,1,NA,148,10.9375,27.5,14,0.337349398,75,NA,36,215,14,NA,NA,NA,NA,34,19.6,2.14375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_CR24-3_17",2,17,1,5,"test"," (Operator: lizbethpino, Time: )","CR24-3","test",1,2.67,1,NA,NA,NA,1,NA,60,6.875,15,8.8,0.369747899,70,NA,36,142,16,NA,NA,NA,NA,35,11.5,0.790625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_KM94_18",2,18,2,5,"check"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",1,2.67,1,NA,NA,NA,1,NA,75,5.15625,11.5,6.6,0.364640884,46,NA,36,141,12,NA,NA,NA,NA,35,20.8,1.0725
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","GBAZEKOUTE,OBAMA,TME 419","2021105MDAYT_dakl_rep2_TMEB419_19",2,19,3,5,"test","All root rots (Operator: lizbethpino, Time: )","TMEB419","test",1,1.67,1.03,NA,NA,NA,1,NA,110,NA,NA,NA,NA,NA,NA,36,177,NA,NA,NA,NA,NA,31,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_VN19-442_20",2,20,4,5,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",1,0,1.06,NA,NA,NA,1,NA,186,19.140625,22,24.5,0.52688172,125,NA,36,186,16,NA,NA,NA,NA,36,15.2,2.909375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_KM140_21",2,21,1,6,"check"," (Operator: lizbethpino, Time: )","KM140","test",1.67,2.33,1,NA,NA,NA,1.67,NA,87,14.453125,15,18.5,0.552238806,116,NA,36,118,16,NA,NA,NA,NA,36,15.2,2.196875
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_KM419_22",2,22,2,6,"check"," (Operator: lizbethpino, Time: )","KM419","test",1,3,1,NA,NA,NA,1,NA,62,14.0625,10,18,0.642857143,126,NA,36,112,15,NA,NA,NA,NA,35,21.3,2.9953125
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_AR18-1_23",2,23,3,6,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,2.33,1,NA,NA,NA,1,NA,80,5.3125,28,6.8,0.195402299,59,NA,36,176,13,NA,NA,NA,NA,32,17,0.903125
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_CR24-16_24",2,24,4,6,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,NA,NA,1,NA,205,10.15625,9,13,0.590909091,52,NA,36,205,7,NA,NA,NA,NA,24,20.4,2.071875
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_CR27-20_25",2,25,1,7,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,2.33,1,NA,NA,NA,1,NA,53,7.03125,10,9,0.473684211,47,NA,36,117,13,NA,NA,NA,NA,34,17.4,1.2234375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021105MDAYT_dakl_rep2_IITA-TMS-IBA980581_26",2,26,2,7,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,2,1,NA,NA,NA,1,NA,82,10.15625,16,13,0.448275862,73,NA,36,175,16,NA,NA,NA,NA,35,15.7,1.59453125
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_CR25-4_27",2,27,3,7,"test","All root rots (Operator: lizbethpino, Time: )","CR25-4","test",1,2.33,1,NA,NA,NA,1,NA,138,NA,NA,NA,NA,NA,NA,36,199,NA,NA,NA,NA,NA,32,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_CR13-8_28",2,28,4,7,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,2.67,1,NA,NA,NA,1,NA,150,9.0625,NA,11.6,NA,56,NA,36,216,15,NA,NA,NA,NA,35,20.8,1.885
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","92/0057,920057,I920057,TMS 92/0057,TMS920057,TMS-I920057","2021105MDAYT_dakl_rep2_IITA-TMS-IBA920057_29",2,29,1,8,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA920057","test",1,1.67,1,NA,NA,NA,1,NA,111,14.0625,14,18,0.5625,65,NA,36,195,12,NA,NA,NA,NA,34,17,2.390625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_AR9-48_30",2,30,2,8,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,2.67,1,NA,NA,NA,1,NA,98,17.34375,15.5,22.2,0.588859416,115,NA,36,193,15,NA,NA,NA,NA,35,18.6,3.2259375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_KM505-54_31",2,31,3,8,"test"," (Operator: lizbethpino, Time: )","KM505-54","test",1,2.67,1,NA,NA,NA,1,NA,96,6.25,161.6,8,0.047169811,67,NA,36,152,14,NA,NA,NA,NA,33,20.2,1.2625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep2_AR35-1_32",2,32,4,8,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2.67,1,NA,NA,NA,1,NA,103,8.046875,16,10.3,0.391634981,61,NA,36,210,13,NA,NA,NA,NA,34,14.5,1.166796875
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_AR35-1_33",3,33,1,9,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2,1,NA,NA,NA,1,NA,90,16.640625,10,21.3,0.680511182,105,NA,36,213,13,NA,NA,NA,NA,30,18.5,3.078515625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_CR24-3_34",3,34,2,9,"test"," (Operator: lizbethpino, Time: )","CR24-3","test",1,3,1,NA,NA,NA,1,NA,69,20.3125,17.5,26,0.597701149,87,NA,36,173,12,NA,NA,NA,NA,27,14,2.84375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_CR24-16_35",3,35,3,9,"test","All root rots (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,NA,NA,1,NA,180,NA,NA,NA,NA,NA,NA,36,180,NA,NA,NA,NA,NA,11,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_CR27-20_36",3,36,4,9,"test","All root rots (Operator: lizbethpino, Time: )","CR27-20","test",1,3,1,NA,NA,NA,1,NA,71,NA,NA,NA,NA,NA,NA,36,130,NA,NA,NA,NA,NA,32,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_KM505-54_37",3,37,1,10,"test"," (Operator: lizbethpino, Time: )","KM505-54","test",1.31,0,1,NA,NA,NA,1.31,NA,180,25,18.5,32,0.633663366,120,NA,36,180,16,NA,NA,NA,NA,36,23.5,5.875
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_CR13-8_38",3,38,2,10,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,1.67,1,NA,NA,NA,1,NA,168,8.984375,20,11.5,0.365079365,60,NA,36,218,12,NA,NA,NA,NA,29,24,2.15625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_AR9-48_39",3,39,3,10,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,3,1,NA,NA,NA,1,NA,100,14.296875,14.5,18.3,0.557926829,85,NA,36,192,16,NA,NA,NA,NA,34,17,2.43046875
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_CR25-4_40",3,40,4,10,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,2.67,1,NA,NA,NA,1,NA,89,6.25,14,8,0.363636364,58,NA,36,174,10,NA,NA,NA,NA,25,16,1
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021105MDAYT_dakl_rep3_IITA-TMS-IBA980581_41",3,41,1,11,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,2,1,NA,NA,NA,1,NA,94,10.390625,17,13.3,0.438943894,55,NA,36,156,13,NA,NA,NA,NA,33,16,1.6625
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","92/0057,920057,I920057,TMS 92/0057,TMS920057,TMS-I920057","2021105MDAYT_dakl_rep3_IITA-TMS-IBA920057_42",3,42,2,11,"test","All root rots (Operator: lizbethpino, Time: )","IITA-TMS-IBA920057","test",1,3,1,NA,NA,NA,1,NA,67,NA,NA,NA,NA,NA,NA,36,148,NA,NA,NA,NA,NA,36,NA,NA
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_KM419_43",3,43,3,11,"check"," (Operator: lizbethpino, Time: )","KM419","test",4,1.67,1,NA,NA,NA,4,NA,119,8.125,12.5,10.4,0.454148472,5,NA,36,128,11,NA,NA,NA,NA,25,23.5,1.909375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak","GBAZEKOUTE,OBAMA,TME 419","2021105MDAYT_dakl_rep3_TMEB419_44",3,44,4,11,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1.03,1.67,1,NA,NA,NA,1.03,NA,119,12.890625,27,16.5,0.379310345,67,NA,36,143,14,NA,NA,NA,NA,31,21,2.70703125
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_VN19-442_45",3,45,1,12,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",1.03,1.67,1,NA,NA,NA,1.03,NA,55,8.671875,10.6,11.1,0.511520737,32,NA,36,150,16,NA,NA,NA,NA,36,12.5,1.083984375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_AR18-1_46",3,46,2,12,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,3,1,NA,NA,NA,1,NA,75,4.6875,13,6,0.315789474,50,NA,36,153,16,NA,NA,NA,NA,35,18,0.84375
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_KM94_47",3,47,3,12,"check"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",1.03,2,1,NA,NA,NA,1.03,NA,135,21.328125,24.2,27.3,0.530097087,95,NA,36,180,16,NA,NA,NA,NA,32,23,4.90546875
2021,"2021105MDAYT_dakl","2021105MDAYT_dakl",4,6,"2021-May-19","2022-April-01","Daklak",NA,"2021105MDAYT_dakl_rep3_KM140_48",3,48,4,12,"check"," (Operator: lizbethpino, Time: )","KM140","test",1.36,2,1,NA,NA,NA,1.36,NA,118,19.0625,14,24.4,0.635416667,81,NA,36,160,16,NA,NA,NA,NA,32,17.3,3.2978125
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_AR18-1_16",1,16,4,4,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,3.333333333,1,NA,1,1,1,NA,83.66666667,10.83333333,44,39,0.469879518,161,NA,64,209,35,3,NA,NA,NA,56,23.3,2.52416666589
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_AR35-1_11",1,11,3,3,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2.666666667,1,NA,1,1,1,NA,125.6666667,9.055555556,91,32.6,0.263754045,165,NA,64,280.6666667,36,1,NA,NA,NA,64,22,1.99222222232
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_AR42-4_7",1,7,3,2,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,2.666666667,1,NA,1,1,1,NA,143.3333333,8.166666667,73,29.4,0.287109375,138,NA,64,243.3333333,35,1,NA,NA,NA,64,24,1.96000000008
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_AR9-48_9",1,9,1,3,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,3,1,NA,1,1,1,NA,110,16.11111111,102,58,0.3625,173,NA,64,265.3333333,34,1,NA,NA,NA,63,23.2,3.73777777752
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_CR13-8_15",1,15,3,4,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,2.666666667,1,NA,1,1,1,NA,170,8.888888889,69,32,0.316831683,117,NA,64,238.6666667,36,1,NA,NA,NA,57,25,2.22222222225
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_CR24-16_12",1,12,4,3,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,1,1,1,NA,154,10.08333333,13,36.3,0.736308316,129,NA,64,154,30,1,NA,NA,NA,64,22,2.2183333326
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_CR24-3_8",1,8,4,2,"test"," (Operator: lizbethpino, Time: )","CR24-3","test",1,3.333333333,1,NA,1,1,1,NA,76.33333333,17.77777778,70,64,0.47761194,184,NA,64,231.3333333,33,1,NA,NA,NA,62,23,4.0888888894
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_CR25-4_10",1,10,2,3,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,2,1,NA,1,1,1,NA,162,8.888888889,60,32,0.347826087,179,NA,64,211.3333333,36,1,NA,NA,NA,63,23,2.04444444447
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_CR27-20_3",1,3,3,1,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,3,1,NA,1,1,1,NA,87.66666667,13.19444444,46,47.5,0.50802139,140,NA,64,189.6666667,30,1,NA,NA,NA,55,23.3,3.07430555452
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai","97/2205,I972205,TMS 97/2205,TMS972205,TMS-I972205","2021104MDAYT_dona_rep1_IITA-TMS-IBA972205_14",1,14,2,4,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA972205","test",1,3.333333333,1,NA,1,1,1,NA,98.33333333,25.27777778,76,91,0.54491018,197,NA,64,228,35,1,NA,NA,NA,63,20,5.055555556
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021104MDAYT_dona_rep1_IITA-TMS-IBA980581_4",1,4,4,1,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,0,1,NA,1,1,1,NA,219,17.77777778,46,64,0.581818182,163,NA,64,219,24,1,NA,NA,NA,49,24.3,4.32000000054
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_KM140_6",1,6,2,2,"check"," (Operator: lizbethpino, Time: )","KM140","test",1.683333333,0,1.1,NA,2.322033898,1.7,1.683333333,NA,168,25.55555556,40,92,0.696969697,290,NA,64,168,32,1,NA,NA,NA,60,22,5.6222222232
2021,"2021104MDAYT_dona","2021104MDAYT_dona",8,8,"2021-April-21","2022-March-01","Dong Nai",NA,"2021104MDAYT_dona_rep1_KM419_1",1,1,1,1,"check"," (Operator: lizbethpino, Time: )","KM419","test",4,0.666666667,2.196428571,NA,4,4,4,NA,77,9.444444444,35.5,34,0.489208633,120,NA,64,148.6666667,34,1,NA,NA,NA,56,27,2.54999999988
